time[YYYY-MM-DD hh:mm:ss PST], fluorescence
6/21/16 13:54,2.503
6/21/16 14:04,2.503
6/21/16 14:14,2.674
6/21/16 14:24,2.625
6/21/16 14:34,2.515
6/21/16 14:44,2.405
6/21/16 14:54,2.747
6/21/16 15:04,2.759
6/21/16 15:14,3.785
6/21/16 15:24,3.004
6/21/16 15:34,2.845
6/21/16 15:44,3.089
6/21/16 15:54,2.821
6/21/16 16:04,2.723
6/21/16 16:14,3.407
6/21/16 16:24,2.894
6/21/16 16:34,3.138
6/21/16 16:44,2.772
6/21/16 16:54,3.089
6/21/16 17:04,3.993
6/21/16 17:14,4.188
6/21/16 17:24,3.797
6/21/16 17:34,4.249
6/21/16 17:44,4.103
6/21/16 17:54,5.531
6/21/16 18:04,4.811
6/21/16 18:14,5.69
6/21/16 18:24,6.154
6/21/16 18:34,6.752
6/21/16 18:44,7.241
6/21/16 18:54,7.778
6/21/16 19:04,7.106
6/21/16 19:14,9.426
6/21/16 19:24,8.51
6/21/16 19:34,9.756
6/21/16 19:44,9.621
6/21/16 19:54,8.376
6/21/16 20:04,9.023
6/21/16 20:14,10.818
6/21/16 20:24,10.989
6/21/16 20:34,9.133
6/21/16 20:44,11.221
6/21/16 20:54,11.038
6/21/16 21:04,10.073
6/21/16 21:14,9.744
6/21/16 21:24,10.647
6/21/16 21:34,11.6
6/21/16 21:44,10.159
6/21/16 21:54,11.062
6/21/16 22:04,12.405
6/21/16 22:14,10.623
6/21/16 22:24,11.294
6/21/16 22:34,12.54
6/21/16 22:44,12.137
6/21/16 22:54,10.928
6/21/16 23:04,12.149
6/21/16 23:14,11.538
6/21/16 23:24,14.054
6/21/16 23:34,14.127
6/21/16 23:44,16.996
6/21/16 23:54,13.944
6/22/16 0:04,13.297
6/22/16 0:14,12.784
6/22/16 0:24,14.237
6/22/16 0:34,13.248
6/22/16 0:44,17.607
6/22/16 0:54,14.799
6/22/16 1:04,13.541
6/22/16 1:14,16.337
6/22/16 1:24,13.333
6/22/16 1:34,15.604
6/22/16 1:44,15.214
6/23/16 12:20,6.239
6/23/16 12:30,5.165
6/23/16 12:40,6.459
6/23/16 12:50,6.667
6/23/16 13:00,9.524
6/23/16 13:10,8.339
6/23/16 13:20,9.927
6/23/16 13:30,9.328
6/23/16 13:40,9.121
6/23/16 13:50,9.67
6/23/16 14:00,11.636
6/23/16 14:10,9.414
6/23/16 14:20,9.939
6/23/16 14:30,12.442
6/23/16 14:40,9.438
6/23/16 14:50,9.084
6/23/16 15:00,9.927
6/23/16 15:10,7.216
6/23/16 15:20,5.446
6/23/16 15:30,5.958
6/23/16 15:40,8.046
6/23/16 15:50,8.669
6/23/16 16:00,9.853
6/23/16 16:10,12.637
6/23/16 16:20,13.077
6/23/16 16:30,14.139
6/23/16 16:40,11.099
6/23/16 16:50,12.454
6/23/16 17:00,13.223
6/23/16 17:10,10.965
6/23/16 17:20,12.051
6/23/16 17:30,12.698
6/23/16 17:40,10.684
6/23/16 17:50,15.495
6/23/16 18:00,15.372
6/23/16 18:10,15.263
6/23/16 18:20,12.54
6/23/16 18:30,15.287
6/23/16 18:40,16.007
6/23/16 18:50,16.984
6/23/16 19:00,15.079
6/23/16 19:10,14.432
6/23/16 19:20,14.969
6/23/16 19:30,15.275
6/23/16 19:40,16.532
6/23/16 19:50,14.847
6/23/16 20:00,18.828
6/23/16 20:10,17.082
6/23/16 20:20,15.311
6/23/16 20:30,17.839
6/23/16 20:40,16.789
6/23/16 20:50,15.678
6/23/16 21:00,17.228
6/23/16 21:10,16.911
6/23/16 21:20,16.361
6/23/16 21:30,16.984
6/23/16 21:40,18.388
6/23/16 21:50,17.534
6/23/16 22:00,15.372
6/23/16 22:10,15.653
6/23/16 22:20,16.239
6/23/16 22:30,15.018
6/23/16 22:40,14.444
6/23/16 22:50,16.007
6/23/16 23:00,17.424
6/23/16 23:10,14.884
6/23/16 23:20,17.729
6/23/16 23:30,16.081
6/23/16 23:40,16.813
6/23/16 23:50,16.252
6/24/16 0:00,17.778
6/24/16 0:10,14.103
6/24/16 0:20,15.665
6/24/16 0:30,14.139
6/24/16 0:40,13.614
6/24/16 0:50,13.223
6/24/16 1:00,12.991
6/24/16 1:10,13.175
6/24/16 1:20,13.956
6/24/16 1:30,13.199
6/24/16 1:40,13.053
6/24/16 1:50,13.883
6/24/16 2:00,12.723
6/24/16 2:10,12.015
6/24/16 2:20,11.343
6/24/16 2:30,11.722
6/24/16 2:40,11.648
6/24/16 2:50,11.538
6/24/16 3:00,12.54
6/24/16 3:10,12.076
6/24/16 3:20,12.186
6/24/16 3:30,12.589
6/24/16 3:40,13.199
6/24/16 3:50,13.81
6/24/16 4:00,13.114
6/24/16 4:10,13.04
6/24/16 4:20,13.858
6/24/16 4:30,12.65
6/24/16 4:40,13.785
6/24/16 4:50,13.858
6/24/16 5:00,13.968
6/24/16 5:10,12.527
6/24/16 5:20,15.006
6/24/16 5:30,12.332
6/24/16 5:40,12.955
6/24/16 5:50,11.832
6/24/16 6:00,11.685
6/24/16 6:10,11.587
6/24/16 6:20,10.403
6/24/16 6:30,11.477
6/24/16 6:40,11.209
6/24/16 6:50,11.575
6/24/16 7:00,10.928
6/24/16 7:10,9.463
6/24/16 7:20,9.133
6/24/16 7:30,9.219
6/24/16 7:50,9.219
6/24/16 8:00,8.742
6/24/16 8:10,8.01
6/24/16 8:20,7.192
6/24/16 8:30,7.253
6/24/16 8:40,5.556
6/24/16 8:50,4.786
6/24/16 9:00,6.716
6/24/16 9:10,6.74
6/24/16 9:20,6.532
6/24/16 9:30,4.811
6/24/16 9:40,4.176
6/24/16 9:50,4.188
6/24/16 10:00,5.372
6/24/16 10:10,5.421
6/24/16 10:20,4.701
6/24/16 10:30,6.3
6/24/16 10:40,3.993
6/24/16 10:50,3.834
6/24/16 11:00,4.713
6/24/16 11:10,3.968
6/24/16 11:20,3.822
6/24/16 11:30,3.516
6/24/16 11:40,4.347
6/24/16 11:50,3.871
6/24/16 12:00,4.42
6/24/16 12:10,4.164
6/24/16 12:20,4.847
6/24/16 12:30,4.066
6/24/16 12:40,4.139
6/24/16 12:50,5.336
6/24/16 13:00,4.701
6/24/16 13:10,4.786
6/24/16 13:20,4.676
6/24/16 13:30,5.653
6/24/16 13:40,6.496
6/24/16 13:50,5.726
6/24/16 14:00,6.239
6/24/16 14:10,5.104
6/24/16 14:20,4.713
6/24/16 14:30,4.762
6/24/16 14:40,5.128
6/24/16 14:50,5.031
6/24/16 15:00,5.104
6/24/16 15:10,3.639
6/24/16 15:20,4.2
6/24/16 15:30,4.469
6/24/16 15:40,7.424
6/24/16 15:50,8.315
6/24/16 16:00,11.99
6/24/16 16:10,10.806
6/24/16 16:20,13.223
6/24/16 16:30,10.623
6/24/16 16:40,13.81
6/24/16 16:50,10.989
6/24/16 17:00,10.317
6/24/16 17:10,9.548
6/24/16 17:20,6.96
6/24/16 17:30,6.96
6/24/16 17:40,10.598
6/24/16 17:50,9.988
6/24/16 18:00,8.913
6/24/16 18:10,7.521
6/24/16 18:20,7.314
6/24/16 18:30,9.109
6/24/16 18:40,10.232
6/24/16 18:50,10.183
6/24/16 19:00,9.28
6/24/16 19:10,9.341
6/24/16 19:20,9.927
6/24/16 19:30,9.426
6/24/16 19:40,9.304
6/24/16 19:50,8.327
6/24/16 20:00,8.962
6/24/16 20:10,8.828
6/24/16 20:20,8.462
6/24/16 20:30,8.144
6/24/16 20:40,8.205
6/24/16 20:50,8.901
6/24/16 21:00,10.281
6/24/16 21:10,10.342
6/24/16 21:20,10.672
6/24/16 21:30,10.33
6/24/16 21:40,9.353
6/24/16 21:50,9.988
6/24/16 22:00,10.928
6/24/16 22:10,10.574
6/24/16 22:20,10.647
6/24/16 22:30,10.574
6/24/16 22:40,10.769
6/24/16 22:50,9.28
6/24/16 23:00,10.525
6/24/16 23:10,9.316
6/24/16 23:20,10.208
6/24/16 23:30,9.402
6/24/16 23:40,10.757
6/24/16 23:50,10
6/25/16 0:00,9.756
6/25/16 0:10,9.963
6/25/16 0:20,11.221
6/25/16 0:30,10.916
6/25/16 0:40,11.722
6/25/16 0:50,11.538
6/25/16 1:00,12.418
6/25/16 1:10,13.065
6/25/16 1:20,12.906
6/25/16 1:30,13.297
6/25/16 1:40,12.357
6/26/16 6:24,8.486
6/26/16 7:04,7.131
6/26/16 7:34,7.289
6/26/16 7:44,6.777
6/26/16 7:54,7.668
6/26/16 8:04,7.265
6/26/16 8:14,5.91
6/26/16 8:24,5.495
6/26/16 8:34,5.763
6/26/16 8:44,5.043
6/26/16 8:54,4.603
6/26/16 9:04,4.786
6/26/16 9:14,5.8
6/26/16 9:24,5.336
6/26/16 9:34,7.79
6/26/16 9:44,5.177
6/26/16 9:54,8.193
6/26/16 10:04,4.31
6/26/16 10:14,5.409
6/26/16 10:24,1.148
6/26/16 10:34,5.421
6/26/16 10:44,2.357
6/26/16 10:54,4.505
6/26/16 11:04,8.132
6/26/16 11:14,7.814
6/26/16 11:24,6.41
6/26/16 11:34,5.836
6/26/16 11:44,1.734
6/26/16 11:54,5.617
6/26/16 12:04,4.31
6/26/16 12:14,5.47
6/26/16 12:24,7.302
6/26/16 12:34,4.823
6/26/16 12:44,4.75
6/26/16 12:54,5.14
6/26/16 13:04,5.556
6/26/16 13:14,4.701
6/26/16 13:24,6.41
6/26/16 13:34,3.919
6/26/16 13:44,5.934
6/26/16 13:54,3.834
6/26/16 14:04,4.432
6/26/16 14:14,5.25
6/26/16 14:24,6.276
6/26/16 14:34,4.286
6/26/16 14:44,5.299
6/26/16 14:54,3.712
6/26/16 15:04,3.504
6/26/16 15:14,4.322
6/26/16 15:24,5.433
6/26/16 15:34,3.516
6/26/16 15:54,6.813
6/26/16 16:04,7.424
6/26/16 16:14,5.946
6/26/16 16:24,0.745
6/26/16 16:34,7.692
6/26/16 16:44,1.331
6/26/16 16:54,0.94
6/26/16 17:04,6.068
6/26/16 17:14,0.122
6/26/16 17:24,5.189
6/26/16 17:34,0.122
6/26/16 17:44,0.122
6/26/16 17:54,0.122
6/26/16 18:04,10.794
6/26/16 18:14,0.818
6/26/16 18:24,0.122
6/26/16 18:34,0.122
6/26/16 18:44,0.122
6/26/16 18:54,6.007
6/26/16 19:04,0.122
6/26/16 19:14,14.921
6/26/16 19:24,0.122
6/26/16 19:34,6.203
6/26/16 19:44,5.006
6/26/16 19:54,1.941
6/26/16 20:04,13.687
6/26/16 20:14,13.748
6/26/16 20:24,14.982
6/26/16 20:34,16.129
6/26/16 20:44,16.532
6/26/16 20:54,15.14
6/26/16 21:04,16.276
6/26/16 21:14,16.398
6/26/16 21:24,12.821
6/26/16 21:34,13.602
6/26/16 21:44,11.429
6/26/16 21:54,13.101
6/26/16 22:04,13.26
6/26/16 22:14,11.661
6/26/16 22:24,13.822
6/26/16 22:34,11.087
6/26/16 22:44,15.836
6/26/16 22:54,13.236
6/26/16 23:04,10.867
6/26/16 23:14,12.125
6/26/16 23:24,11.013
6/26/16 23:34,13.748
6/26/16 23:44,11.27
6/26/16 23:54,15.433
6/27/16 0:04,11.844
6/27/16 0:14,13.834
6/27/16 0:24,12.137
6/27/16 0:34,15.458
6/27/16 0:44,14.493
6/27/16 0:54,17.631
6/27/16 1:04,12.833
6/27/16 1:14,10.073
6/27/16 1:24,12.943
6/27/16 1:34,10.317
6/27/16 1:44,10.916
6/27/16 1:54,10.354
6/27/16 2:04,10.647
6/27/16 2:14,12.247
6/27/16 2:24,14.945
6/27/16 2:34,10.281
6/27/16 2:44,11.111
6/27/16 2:54,11.123
6/27/16 3:04,11.465
6/27/16 3:14,11.404
6/27/16 3:24,15.079
6/27/16 3:34,10.891
6/27/16 3:44,11.722
6/27/16 3:54,13.797
6/27/16 4:04,11.319
6/27/16 4:14,13.48
6/27/16 4:24,10.427
6/27/16 4:34,11.172
6/27/16 4:44,14.127
6/27/16 4:54,11.685
6/27/16 5:04,12.576
6/27/16 5:14,12.051
6/27/16 5:24,15.104
6/27/16 5:34,9.695
6/27/16 5:44,13.284
6/27/16 5:54,13.761
6/27/16 6:04,12.454
6/27/16 6:14,12.991
6/27/16 6:24,12.259
6/27/16 6:34,13.504
6/27/16 6:44,14.896
6/27/16 6:54,12.735
6/27/16 7:04,12.112
6/27/16 7:14,15.983
6/27/16 7:24,14.86
6/27/16 7:34,10.574
6/27/16 7:44,9.524
6/27/16 7:54,8.168
6/27/16 8:04,8.046
6/27/16 8:14,7.924
6/27/16 8:24,0.134
6/27/16 8:34,9.096
6/27/16 8:44,9.182
6/27/16 8:54,8.181
6/27/16 9:04,9.585
6/27/16 9:14,9.109
6/27/16 9:24,9.304
6/27/16 9:34,9.939
6/27/16 9:44,10.232
6/27/16 9:54,11.074
6/27/16 10:04,11.661
6/27/16 10:14,10.989
6/27/16 10:24,13.004
6/27/16 10:34,13.651
6/27/16 10:44,12.711
6/27/16 10:54,11.184
6/27/16 11:04,11.893
6/27/16 11:14,11.722
6/27/16 11:24,11.746
6/27/16 11:34,12.088
6/27/16 11:44,11.746
6/27/16 11:54,12.039
6/27/16 12:04,11.697
6/27/16 12:14,13.455
6/27/16 12:24,9.438
6/27/16 12:34,8.779
6/27/16 12:44,10.037
6/27/16 12:54,18.278
6/27/16 13:04,9.499
6/27/16 13:14,14.481
6/27/16 13:24,8.755
6/27/16 13:34,10.44
6/27/16 13:44,13.382
6/27/16 13:54,10.11
6/27/16 14:04,13.028
6/27/16 14:14,14.054
6/27/16 14:24,11.941
6/27/16 14:34,13.114
6/27/16 14:44,12.845
6/27/16 14:54,15.348
6/27/16 15:04,14.371
6/27/16 15:14,14.933
6/27/16 15:24,13.871
6/27/16 15:34,15.983
6/27/16 15:44,17.912
6/27/16 15:54,14.982
6/27/16 16:04,17.961
6/27/16 16:14,19.902
6/27/16 16:24,15.018
6/27/16 16:34,18.254
6/27/16 16:44,17.79
6/27/16 16:54,16.496
6/27/16 17:04,18.205
6/27/16 17:14,17.802
6/27/16 17:24,18.425
6/27/16 17:34,16.532
6/27/16 17:44,22.32
6/27/16 17:54,20.488
6/27/16 18:04,18.376
6/27/16 18:14,21.148
6/27/16 18:24,18.742
6/27/16 18:34,17.448
6/27/16 18:44,21.856
6/27/16 18:54,16.471
6/27/16 19:04,14.261
6/27/16 19:14,20.073
6/27/16 19:24,16.435
6/27/16 19:34,12.186
6/27/16 19:44,17.314
6/27/16 19:54,17.656
6/27/16 20:04,12.772
6/27/16 20:14,14.188
6/27/16 20:24,13.932
6/27/16 20:34,17.167
6/27/16 20:44,15.653
6/27/16 20:54,17.167
6/27/16 21:04,11.404
6/27/16 21:14,19.927
6/27/16 21:24,17.656
6/27/16 21:34,20.171
6/27/16 21:44,21.429
6/27/16 21:54,22.54
6/27/16 22:04,21.673
6/27/16 22:14,20.427
6/27/16 22:24,20.623
6/27/16 22:34,18.51
6/27/16 22:44,17.949
6/27/16 22:54,17.497
6/27/16 23:04,22.173
6/27/16 23:14,20.269
6/27/16 23:24,17.033
6/27/16 23:34,20.501
6/27/16 23:44,22.93
6/27/16 23:54,18.303
6/28/16 0:04,19.792
6/28/16 0:14,19.17
6/28/16 0:24,25.36
6/28/16 0:34,19.927
6/28/16 0:44,24.994
6/28/16 0:54,23.297
6/28/16 1:04,24.945
6/28/16 1:14,23.04
6/28/16 1:24,25.47
6/28/16 1:34,21.05
6/28/16 1:44,24.86
6/28/16 1:54,31.514
6/28/16 2:04,22.589
6/28/16 2:14,24.359
6/28/16 2:24,23.089
6/28/16 2:34,23.126
6/28/16 2:44,22.088
6/28/16 2:54,30.293
6/28/16 3:04,22.173
6/28/16 3:14,21.526
6/28/16 3:24,18.315
6/28/16 3:34,19.927
6/28/16 3:44,17.021
6/28/16 3:54,17.179
6/28/16 4:04,19.194
6/28/16 4:14,20
6/28/16 4:24,18.437
6/28/16 4:34,17.399
6/30/16 12:21,20.83
6/30/16 12:31,15.885
6/30/16 12:41,16.789
6/30/16 12:51,14.664
6/30/16 13:01,16.325
6/30/16 13:11,15.067
6/30/16 13:21,15.446
6/30/16 13:31,15.531
6/30/16 13:41,15.946
6/30/16 13:51,14.591
6/30/16 14:01,15.079
6/30/16 14:11,16.471
6/30/16 14:21,14.542
6/30/16 14:31,14.359
6/30/16 14:41,14.408
6/30/16 14:51,14.029
6/30/16 15:01,16.068
6/30/16 15:11,15.116
6/30/16 15:21,14.884
6/30/16 15:31,13.443
6/30/16 15:41,14.286
6/30/16 15:51,16.239
6/30/16 16:01,13.541
6/30/16 16:11,12.051
6/30/16 16:21,12.759
6/30/16 16:31,15.238
6/30/16 16:41,13.724
6/30/16 16:51,21.038
6/30/16 17:01,19.231
6/30/16 17:11,21.929
6/30/16 17:21,23.443
6/30/16 17:31,23.956
6/30/16 17:41,23.236
6/30/16 17:51,24.799
6/30/16 18:01,23.284
6/30/16 18:11,20.708
6/30/16 18:21,21.88
6/30/16 18:31,26.166
6/30/16 18:41,24.847
6/30/16 18:51,20.33
6/30/16 19:01,26.752
6/30/16 19:11,27.277
6/30/16 19:21,32.283
6/30/16 19:31,21.306
6/30/16 19:41,32.051
6/30/16 19:51,27.265
6/30/16 20:01,26.96
6/30/16 20:11,27.448
6/30/16 20:21,30.122
6/30/16 20:31,24.872
6/30/16 20:41,25.226
6/30/16 20:51,29.512
6/30/16 21:01,26.337
6/30/16 21:11,25.531
6/30/16 21:21,31.184
6/30/16 21:31,28.962
6/30/16 21:41,27.033
6/30/16 21:51,26.508
6/30/16 22:01,27.949
6/30/16 22:11,22.991
6/30/16 22:21,22.613
6/30/16 22:31,20.952
7/1/16 0:01,17.973
7/1/16 0:11,18.535
7/1/16 0:21,18.584
7/1/16 0:31,18.339
7/1/16 0:41,18.462
7/1/16 0:51,18.376
7/1/16 1:01,16.96
7/1/16 1:11,16.166
7/1/16 1:21,17.033
7/1/16 1:31,18.901
7/1/16 1:41,23.37
7/1/16 1:51,23.016
7/1/16 2:01,24.359
7/1/16 2:11,20.159
7/1/16 2:21,19.585
7/1/16 2:31,19.89
7/1/16 2:41,19.096
7/1/16 2:51,23.053
7/1/16 3:01,22.039
7/1/16 3:11,24.249
7/1/16 3:21,22.137
7/1/16 3:31,25.238
7/1/16 3:41,25.861
7/1/16 3:51,23.639
7/1/16 4:01,22.344
7/1/16 4:11,21.074
7/1/16 4:21,25.165
7/1/16 4:32,24.017
7/1/16 4:41,23.651
7/1/16 4:51,20.256
7/1/16 5:01,24.432
7/1/16 5:11,20.232
7/1/16 5:21,23.394
7/1/16 5:31,22.564
7/1/16 5:41,21.758
7/1/16 5:51,21.514
7/1/16 6:01,20.513
7/1/16 6:11,18.596
7/1/16 6:21,19.878
7/1/16 6:31,20.244
7/1/16 6:41,19.548
7/1/16 6:51,17.729
7/1/16 7:01,17.741
7/1/16 7:11,19.499
7/1/16 7:21,17.656
7/1/16 7:31,19.658
7/1/16 7:41,16.081
7/1/16 7:51,16.056
7/1/16 8:01,18.315
7/1/16 8:11,18.767
7/1/16 8:21,15.543
7/1/16 8:31,14.713
7/1/16 8:41,14.2
7/1/16 8:51,17.179
7/1/16 9:01,15.739
7/1/16 9:11,13.724
7/1/16 9:21,14.579
7/1/16 9:31,13.248
7/1/16 9:41,14.847
7/1/16 9:51,13.516
7/1/16 10:01,15.287
7/1/16 10:11,12.466
7/1/16 10:21,12.54
7/1/16 10:31,11.856
7/1/16 10:41,11.013
7/1/16 10:51,10.415
7/1/16 11:01,10.623
7/1/16 11:11,11.526
7/1/16 11:21,10.501
7/1/16 11:31,11.074
7/1/16 11:41,10.757
7/1/16 11:51,11.636
7/1/16 12:01,10.757
7/1/16 12:11,11.392
7/1/16 12:21,11.062
7/1/16 12:31,10.305
7/1/16 12:41,10.488
7/1/16 12:51,10.586
7/1/16 13:01,13.516
7/1/16 13:11,10.745
7/1/16 13:21,11.16
7/1/16 13:31,10.635
7/1/16 13:41,11.49
7/1/16 13:51,11.844
7/1/16 14:01,12.112
7/1/16 14:11,12.625
7/1/16 14:21,13.223
7/1/16 14:31,13.504
7/1/16 14:41,13.284
7/1/16 14:51,13.431
7/1/16 15:01,13.614
7/1/16 15:11,13.175
7/1/16 15:21,14.383
7/1/16 15:31,13.309
7/1/16 15:41,14.481
7/1/16 15:51,14.652
7/1/16 16:01,15.556
7/1/16 16:11,14.823
7/1/16 16:21,15.263
7/1/16 16:31,15.861
7/1/16 16:41,15.922
7/1/16 16:51,16.63
7/1/16 17:01,17.241
7/1/16 17:11,18.144
7/1/16 17:21,18.73
7/1/16 17:31,20.293
7/1/16 17:41,18.926
7/1/16 17:51,20.635
7/1/16 18:01,23.26
7/1/16 18:11,19.988
7/1/16 18:21,23.675
7/1/16 18:31,22.479
7/1/16 18:41,23.187
7/1/16 18:51,23.089
7/1/16 19:01,20.501
7/1/16 19:11,25.043
7/1/16 19:21,23.309
7/1/16 19:31,22.283
7/1/16 19:41,25.433
7/1/16 19:51,23.309
7/1/16 20:01,24.457
7/1/16 20:11,23.223
7/1/16 20:21,28.571
7/1/16 20:31,25.372
7/1/16 20:41,22.442
7/1/16 20:51,27.607
7/1/16 21:01,28.413
7/1/16 21:11,25.543
7/1/16 21:21,24.103
7/1/16 21:31,21.832
7/1/16 21:41,22.015
7/1/16 21:51,24.322
7/1/16 22:01,24.762
7/1/16 22:11,24.957
7/1/16 22:21,28.254
7/1/16 22:31,29.768
7/1/16 22:41,29.768
7/1/16 22:51,26.716
7/1/16 23:01,28.022
7/1/16 23:11,24.127
7/1/16 23:21,21.538
7/1/16 23:31,20.049
7/1/16 23:41,20.134
7/1/16 23:51,18.681
7/2/16 0:01,20.598
7/2/16 0:11,21.331
7/2/16 0:21,22.735
7/2/16 0:31,20.525
7/2/16 0:41,22.601
7/2/16 0:51,23.858
7/2/16 1:01,26.923
7/2/16 1:11,35.006
7/2/16 1:21,26.02
7/2/16 1:31,27.228
7/2/16 1:41,26.337
7/2/16 1:51,27.289
7/2/16 2:01,27.045
7/2/16 2:11,23.956
7/2/16 2:21,24.518
7/2/16 2:31,23.773
7/2/16 2:41,25.043
7/2/16 2:51,24.31
7/2/16 3:01,26.142
7/2/16 3:11,24.567
7/2/16 3:21,26.056
7/2/16 3:31,23.834
7/2/16 3:41,26.581
7/2/16 3:51,25.958
7/2/16 4:01,26.813
7/2/16 4:11,26.41
7/2/16 4:21,30.281
7/2/16 4:31,31.624
7/2/16 4:41,30.195
7/2/16 4:51,29.951
7/2/16 5:01,32.515
7/2/16 5:11,30.745
7/2/16 5:21,30.757
7/2/16 5:31,33.956
7/2/16 5:41,30.72
7/2/16 5:51,28.877
7/2/16 6:01,29.695
7/2/16 6:11,31.453
7/2/16 6:21,29.939
7/2/16 6:31,29.548
7/2/16 6:41,26.764
7/2/16 6:51,26.862
7/2/16 7:01,23.993
7/2/16 7:11,23.932
7/2/16 7:21,26.361
7/2/16 7:31,24.237
7/2/16 7:41,24.115
7/2/16 7:51,24.86
7/2/16 8:01,22.845
7/2/16 8:11,21.941
7/2/16 8:21,26.203
7/2/16 8:31,23.907
7/2/16 8:41,20.403
7/2/16 8:51,22.564
7/2/16 9:01,21.441
7/2/16 9:11,21.013
7/2/16 9:21,21.062
7/2/16 9:31,19.035
7/2/16 9:41,19.878
7/2/16 9:51,18.767
7/2/16 10:01,23.028
7/2/16 10:11,20.635
7/2/16 10:21,19.841
7/2/16 10:31,18.987
7/2/16 10:41,20.635
7/2/16 10:51,17.387
7/2/16 11:01,17.289
7/2/16 11:11,17.216
7/2/16 11:21,17.631
7/2/16 11:31,18.486
7/2/16 11:41,19.219
7/2/16 11:51,20.83
7/2/16 12:01,17.949
7/2/16 12:11,17.888
7/2/16 12:21,17.778
7/2/16 12:31,18.156
7/2/16 12:41,19.683
7/2/16 12:51,18.156
7/2/16 13:01,19.158
7/2/16 13:11,18.217
7/2/16 13:21,18.889
7/2/16 13:31,17.46
7/2/16 13:41,19.853
7/2/16 13:51,17.363
7/2/16 14:01,18.803
7/2/16 14:11,16.044
7/2/16 14:21,16.801
7/2/16 14:31,16.264
7/2/16 14:41,16.703
7/2/16 14:51,17.705
7/2/16 15:01,18.339
7/2/16 15:11,17.814
7/2/16 15:21,19.573
7/2/16 15:31,19.573
7/2/16 15:41,19.194
7/2/16 15:51,20.415
7/2/16 16:01,22.295
7/2/16 16:11,21.832
7/2/16 16:21,23.077
7/2/16 16:31,24.322
7/2/16 16:41,24.652
7/2/16 16:51,24.762
7/2/16 17:01,21.978
7/2/16 17:11,23.346
7/2/16 17:21,26.007
7/2/16 17:31,23.993
7/2/16 17:41,29.17
7/2/16 17:51,27.204
7/2/16 18:01,29.219
7/2/16 18:11,27.802
7/2/16 18:21,24.53
7/2/16 18:31,28.559
7/2/16 18:41,29.719
7/2/16 18:51,29.683
7/2/16 19:01,32.027
7/2/16 19:11,30.281
7/2/16 19:21,29.817
7/2/16 19:31,30.867
7/2/16 19:41,35.507
7/2/16 19:51,35.336
7/2/16 20:01,33.968
7/2/16 20:11,33.907
7/2/16 20:21,34.103
7/2/16 20:31,33.321
7/2/16 20:41,34.005
7/2/16 20:51,34.396
7/2/16 21:01,34.884
7/2/16 21:11,33.846
7/2/16 21:21,33.541
7/2/16 21:31,34.017
7/2/16 21:41,36.093
7/2/16 21:51,31.392
7/2/16 22:01,31.673
7/2/16 22:11,32.088
7/2/16 22:21,31.05
7/2/16 22:31,30.366
7/2/16 22:41,26.984
7/2/16 22:51,30.024
7/2/16 23:01,31.819
7/2/16 23:11,31.832
7/2/16 23:21,31.893
7/2/16 23:31,32.698
7/2/16 23:41,33.797
7/2/16 23:51,30.586
7/3/16 0:01,30.623
7/3/16 0:11,28.791
7/3/16 0:21,31.685
7/3/16 0:31,31.709
7/3/16 0:41,30.085
7/3/16 0:51,29.646
7/3/16 1:01,29.219
7/3/16 1:11,27.998
7/3/16 1:21,25.934
7/3/16 1:31,27.375
7/3/16 1:41,28.168
7/3/16 1:51,25.812
7/3/16 2:01,25.849
7/3/16 2:11,22.21
7/3/16 2:21,22.051
7/3/16 2:31,24.921
7/3/16 2:41,26.911
7/3/16 2:51,31.319
7/3/16 3:01,28.73
7/3/16 3:11,27.009
7/3/16 3:21,28.926
7/3/16 3:31,27.973
7/3/16 3:41,30.098
7/3/16 3:51,29.451
7/3/16 4:01,29.878
7/3/16 4:11,26.96
7/3/16 4:21,29.878
7/3/16 4:31,29.683
7/3/16 4:41,28.669
7/3/16 4:51,27.411
7/3/16 5:01,30.085
7/3/16 5:11,26.728
7/3/16 5:21,27.534
7/3/16 5:31,26.313
7/3/16 5:41,27.753
7/3/16 5:51,28.681
7/3/16 6:01,30.781
7/3/16 6:11,30.061
7/3/16 6:21,27.668
7/3/16 6:31,26.777
7/3/16 6:41,27.729
7/3/16 6:51,26.068
7/3/16 7:01,28.083
7/3/16 7:11,26.3
7/3/16 7:21,26.545
7/3/16 7:31,27.155
7/3/16 7:41,24.799
7/3/16 7:51,22.076
7/3/16 8:01,22.552
7/3/16 8:11,21.746
7/3/16 8:21,22.466
7/3/16 8:31,20.952
7/3/16 8:41,22.161
7/3/16 8:51,20.733
7/3/16 9:01,21.453
7/3/16 9:11,22.894
7/3/16 9:21,21.441
7/3/16 9:31,20.769
7/3/16 9:41,20.183
7/3/16 9:51,20.159
7/3/16 10:01,21.074
7/3/16 10:11,20.513
7/3/16 10:21,20.085
7/3/16 10:31,25.568
7/3/16 10:41,19.414
7/3/16 10:51,19.463
7/3/16 11:01,19.78
7/3/16 11:11,20.134
7/3/16 11:21,20.476
7/3/16 11:31,20.195
7/3/16 11:41,20
7/3/16 11:51,21.844
7/3/16 12:01,23.822
7/3/16 12:11,20.635
7/3/16 12:21,21.807
7/3/16 12:31,20.525
7/3/16 12:41,21.502
7/3/16 12:51,22.906
7/3/16 13:01,20.476
7/3/16 13:11,21.734
