time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen,depth,,
6/1/17 0:28,83.138,5.295,16,,
6/1/17 1:28,85.449,5.433,16,,
6/1/17 2:28,97.041,6.143,16,,
6/1/17 3:28,142.801,9.06,16,,
6/1/17 4:28,89.374,5.673,16,,
6/1/17 5:28,140.405,8.954,16,,
6/1/17 6:28,122.777,7.901,16,,
6/1/17 7:28,66.271,4.273,16,,
6/1/17 8:28,67.293,4.332,16,,
6/1/17 9:28,67.223,4.321,16,,
6/1/17 10:28,69.294,4.456,16,,
6/1/17 11:28,71.932,4.621,16,,
6/1/17 12:28,83.456,5.318,16,,
6/1/17 13:28,78.362,5.001,16,,
6/1/17 14:28,76.096,4.905,16,,
6/1/17 15:28,76.693,4.898,16,,
6/1/17 16:28,74.808,4.769,16,,
6/1/17 17:28,75.129,4.787,16,,
6/1/17 18:28,73.928,4.785,16,,
6/1/17 19:28,69.482,4.458,16,,
6/1/17 20:28,73.197,4.67,16,,
6/1/17 21:28,76.29,4.861,16,,
6/1/17 22:28,80.84,5.139,16,,
6/1/17 23:28,81.809,5.196,16,,
6/2/17 0:28,81.998,5.204,16,,
6/2/17 1:28,78.857,5.03,16,,
6/2/17 2:28,76.282,4.872,16,,
6/2/17 3:28,74.418,4.765,16,,
6/2/17 4:28,73.647,4.712,16,,
6/2/17 5:28,75.125,4.797,16,,
6/2/17 6:28,72.481,4.638,16,,
6/2/17 7:28,70.602,4.51,16,,
6/2/17 8:28,94.968,6.075,16,,
6/2/17 9:28,127.398,8.14,16,,
6/2/17 10:28,79.245,5.061,16,,
6/2/17 11:28,76.296,4.882,16,,
6/2/17 12:28,75.905,4.862,16,,
6/2/17 13:28,82.719,5.323,16,,
6/2/17 14:28,81.813,5.207,16,,
6/2/17 15:28,76.095,4.871,16,,
6/2/17 16:28,76.93,4.917,16,,
6/2/17 17:28,76.222,4.877,16,,
6/2/17 18:28,71.921,4.622,16,,
6/2/17 19:28,71.277,4.578,16,,
6/2/17 20:28,75.518,4.834,16,,
6/2/17 21:28,76.863,4.908,16,,
6/2/17 22:28,86.171,5.455,16,,
6/2/17 23:28,87.661,5.55,16,,
6/3/17 0:28,100.478,6.283,16,,
6/3/17 1:28,92.935,5.867,16,,
6/3/17 2:28,75.967,4.859,16,,
6/3/17 3:28,77.746,4.95,16,,
6/3/17 4:28,72.43,4.645,16,,
6/3/17 5:28,73.395,4.702,16,,
6/3/17 6:28,76.941,4.922,16,,
6/3/17 7:28,71.155,4.578,16,,
6/3/17 8:28,78.804,5.03,16,,
6/3/17 9:28,80.736,5.15,16,,
6/3/17 10:28,78.421,5.011,16,,
6/3/17 11:28,72.05,4.623,16,,
6/3/17 12:28,78.408,4.998,16,,
6/3/17 13:28,109.334,6.845,16,,
6/3/17 14:28,108.643,6.768,16,,
6/3/17 15:28,114.241,7.101,16,,
6/3/17 16:28,78.738,5.02,16,,
6/3/17 17:28,78.992,5.036,16,,
6/3/17 18:28,76.693,4.911,16,,
6/3/17 19:28,70.703,4.546,16,,
6/3/17 20:28,74.353,4.742,16,,
6/3/17 21:28,75.508,4.817,16,,
6/3/17 22:28,78.28,4.991,16,,
6/3/17 23:28,78.608,5.017,16,,
6/4/17 0:28,79.502,5.067,16,,
6/4/17 1:28,103.678,6.617,16,,
6/4/17 2:28,115.395,7.373,16,,
6/4/17 3:28,79.123,5.05,16,,
6/4/17 4:28,77.929,4.994,16,,
6/4/17 5:28,77.096,4.948,16,,
6/4/17 6:28,117.008,7.515,16,,
6/4/17 7:28,75.168,4.828,16,,
6/4/17 8:28,78.639,5.027,16,,
6/4/17 9:28,74.892,4.801,16,,
6/4/17 10:28,78.027,4.976,16,,
6/4/17 11:28,78.864,5.029,16,,
6/4/17 12:28,78.358,5.007,16,,
6/4/17 13:28,75.602,4.849,16,,
6/4/17 14:28,70.064,4.513,16,,
6/4/17 15:28,69.755,4.504,16,,
6/4/17 16:28,72.596,4.679,16,,
6/4/17 17:28,72.723,4.681,16,,
6/4/17 18:28,73.173,4.714,16,,
6/4/17 19:28,77.434,4.969,16,,
6/4/17 20:28,76.394,4.896,16,,
6/4/17 21:28,70.705,4.539,16,,
6/4/17 22:28,74.501,4.772,16,,
6/4/17 23:28,72.948,4.66,16,,
6/5/17 0:28,69.661,4.455,16,,
6/5/17 1:28,125.351,8.031,16,,
6/5/17 2:28,69.224,4.442,16,,
6/5/17 3:28,67.23,4.368,16,,
6/5/17 4:28,67.5,4.395,16,,
6/5/17 5:28,67.182,4.33,16,,
6/5/17 6:28,65.76,4.239,16,,
6/5/17 7:28,66.722,4.295,16,,
6/5/17 8:28,65.364,4.207,16,,
6/5/17 9:28,64.456,4.143,16,,
6/5/17 10:28,67.287,4.317,16,,
6/5/17 11:28,66.967,4.299,16,,
6/5/17 12:28,64.227,4.106,16,,
6/5/17 13:28,62.679,4.008,16,,
6/5/17 14:28,58.761,3.774,16,,
6/5/17 15:28,58.901,3.788,16,,
6/5/17 16:28,59.418,3.821,16,,
6/5/17 17:28,58.45,3.765,16,,
6/5/17 18:28,57.361,3.699,16,,
6/5/17 19:28,55.797,3.59,16,,
6/5/17 20:28,53.34,3.472,16,,
6/5/17 21:28,52.947,3.4,16,,
6/5/17 22:28,50.3,3.236,16,,
6/5/17 23:28,54.999,3.564,16,,
6/6/17 0:28,58.661,3.741,16,,
6/6/17 1:28,65.367,4.164,16,,
6/6/17 2:28,49.394,3.18,16,,
6/6/17 3:28,47.076,3.039,16,,
6/6/17 4:28,47.015,3.037,16,,
6/6/17 5:28,47.922,3.133,16,,
6/6/17 6:28,120.339,7.771,16,,
6/6/17 7:28,48.304,3.118,16,,
6/6/17 8:28,48.504,3.133,16,,
6/6/17 9:28,48.958,3.161,16,,
6/6/17 10:28,49.146,3.171,16,,
6/6/17 11:28,56.049,3.611,16,,
6/6/17 12:28,53.131,3.415,16,,
6/6/17 13:28,54.089,3.467,16,,
6/6/17 14:28,58.55,3.756,16,,
6/6/17 15:28,51.714,3.323,16,,
6/6/17 16:28,49.584,3.188,16,,
6/6/17 17:28,49.197,3.166,16,,
6/6/17 18:28,47.333,3.053,16,,
6/6/17 19:28,45.789,2.96,16,,
6/6/17 20:28,41.849,2.713,16,,
6/6/17 21:28,39.593,2.571,16,,
6/6/17 22:28,40.623,2.635,16,,
6/6/17 23:28,44.943,2.904,16,,
6/7/17 0:28,48.875,3.146,16,,
6/7/17 1:28,53.457,3.433,16,,
6/7/17 2:28,50.105,3.226,16,,
6/7/17 3:28,51.007,3.282,16,,
6/7/17 4:28,111.992,7.254,16,,
6/7/17 5:28,107.722,6.958,16,,
6/7/17 6:28,47.21,3.05,16,,
6/7/17 7:28,43.721,2.831,16,,
6/7/17 8:28,39.783,2.58,16,,
6/7/17 9:28,39.652,2.572,16,,
6/7/17 10:28,40.685,2.635,16,,
6/7/17 11:28,45.144,2.921,16,,
6/7/17 12:28,44.235,2.86,16,,
6/7/17 13:28,45.845,2.959,16,,
6/7/17 14:28,50.555,3.25,16,,
6/7/17 15:28,52.162,3.349,16,,
6/7/17 16:28,49.067,3.154,16,,
6/7/17 17:28,51.65,3.322,16,,
6/7/17 18:28,50.619,3.259,16,,
6/7/17 19:28,54.317,3.508,16,,
6/7/17 20:28,56.335,3.652,16,,
6/7/17 21:28,51.157,3.306,16,,
6/7/17 22:28,50.835,3.285,16,,
6/7/17 23:28,50.37,3.248,16,,
6/8/17 0:28,50.429,3.247,16,,
6/8/17 1:28,53.13,3.413,16,,
6/8/17 2:28,57.137,3.672,16,,
6/8/17 3:28,60.029,3.844,16,,
6/8/17 4:28,62.6,3.999,16,,
6/8/17 5:28,69.29,4.401,16,,
6/8/17 6:28,80.941,5.11,16,,
6/8/17 7:28,76.902,4.875,16,,
6/8/17 8:28,136.851,8.629,16,,
6/8/17 9:28,125.953,8.006,16,,
6/8/17 10:28,120.781,7.678,16,,
6/8/17 11:28,85.999,5.45,16,,
6/8/17 12:28,85.288,5.401,16,,
6/8/17 13:28,78.536,4.99,16,,
6/8/17 14:28,79.545,5.035,16,,
6/8/17 15:28,83.52,5.27,16,,
6/8/17 16:28,85.329,5.383,16,,
6/8/17 17:28,85.133,5.366,16,,
6/8/17 18:28,84.941,5.356,16,,
6/8/17 19:28,83.329,5.254,16,,
6/8/17 20:28,83.464,5.383,16,,
6/8/17 21:28,83.268,5.256,16,,
6/8/17 22:28,82.95,5.239,16,,
6/8/17 23:28,77.667,4.909,16,,
6/9/17 0:28,78.435,4.957,16,,
6/9/17 1:28,98.977,6.174,16,,
6/9/17 2:28,93.539,5.861,16,,
6/9/17 3:28,91.418,5.739,16,,
6/9/17 4:28,103.322,6.416,16,,
6/9/17 5:28,104.058,6.432,16,,
6/9/17 6:28,89.183,5.617,16,,
6/9/17 7:28,88.828,5.562,16,,
6/9/17 8:28,97.228,6.017,16,,
6/9/17 9:28,79.843,5.032,16,,
6/9/17 10:28,60.839,3.752,16,,
6/9/17 11:28,79.97,5.04,16,,
6/9/17 12:28,94.809,5.914,16,,
6/9/17 13:28,84.573,5.355,16,,
6/9/17 14:28,83.733,5.297,16,,
6/9/17 15:28,90.876,5.683,16,,
6/9/17 16:28,91.354,5.673,16,,
6/9/17 17:28,93.883,5.781,16,,
6/9/17 18:28,94.27,5.806,16,,
6/9/17 19:28,94.976,5.851,16,,
6/9/17 20:28,105.129,6.46,16,,
6/9/17 21:28,107.792,6.641,16,,
6/9/17 22:28,90.9,5.632,16,,
6/9/17 23:28,125.658,7.836,16,,
6/10/17 0:28,82.04,5.176,16,,
6/10/17 1:28,80.017,5.029,16,,
6/10/17 2:28,84.697,5.299,16,,
6/10/17 3:28,91.446,5.707,16,,
6/10/17 4:28,90.311,5.652,16,,
6/10/17 5:28,106.529,6.542,16,,
6/10/17 6:28,108.439,6.643,16,,
6/10/17 7:28,139.497,8.69,16,,
6/10/17 8:28,105.776,6.552,16,,
6/10/17 9:28,94.818,5.935,16,,
6/10/17 10:28,81.783,5.167,16,,
6/10/17 11:28,81.134,5.123,16,,
6/10/17 12:28,106.88,6.622,16,,
6/10/17 13:28,74.848,4.758,16,,
6/10/17 14:28,72.514,4.606,16,,
6/10/17 15:28,77.907,4.921,16,,
6/10/17 16:28,91.926,5.756,16,,
6/10/17 17:28,93.588,5.848,16,,
6/10/17 18:28,103.556,6.405,16,,
6/10/17 19:28,101.455,6.185,16,,
6/10/17 20:28,94.732,5.909,16,,
6/10/17 21:28,83.429,5.246,16,,
6/10/17 22:29,94.52,5.829,16,,
6/10/17 23:29,71.532,4.533,16,,
6/11/17 0:29,69.82,4.447,16,,
6/11/17 1:29,72.658,4.622,16,,
6/11/17 2:29,83.786,5.246,16,,
6/11/17 3:29,76.236,4.819,16,,
6/11/17 4:29,85.91,5.377,16,,
6/11/17 5:29,89.094,5.538,16,,
6/11/17 6:29,90.999,5.631,16,,
6/11/17 7:29,94.199,5.809,16,,
6/11/17 8:29,91.578,5.668,16,,
6/11/17 9:29,89.984,5.582,16,,
6/11/17 10:29,73.675,4.676,16,,
6/11/17 11:29,73.493,4.67,16,,
6/11/17 12:29,89.418,5.56,16,,
6/11/17 13:29,92.157,5.702,16,,
6/11/17 14:29,84.296,5.271,16,,
6/11/17 15:29,95.068,5.831,16,,
6/11/17 16:29,101.347,6.131,16,,
6/11/17 17:29,101.288,6.133,16,,
6/11/17 18:29,101.808,6.168,16,,
6/11/17 19:29,81.731,5.119,16,,
6/11/17 20:29,79.116,4.983,16,,
6/11/17 21:29,69.403,4.4,16,,
6/11/17 22:29,90.95,5.641,16,,
6/11/17 23:29,84.229,5.265,16,,
6/12/17 0:29,70.175,4.443,16,,
6/12/17 1:29,65.738,4.181,16,,
6/12/17 2:29,77.926,4.882,16,,
6/12/17 3:29,91.911,5.63,16,,
6/12/17 4:29,102.471,6.144,16,,
6/12/17 5:29,98.651,6.015,16,,
6/12/17 6:29,93.332,5.72,16,,
6/12/17 7:29,97.09,5.912,16,,
6/12/17 8:29,102.359,6.15,16,,
6/12/17 9:29,100.55,6.099,16,,
6/12/17 10:29,82.061,5.147,16,,
6/12/17 11:29,69.533,4.406,16,,
6/12/17 12:29,71.51,4.51,16,,
6/12/17 13:29,83.834,5.229,16,,
6/12/17 14:29,91.508,5.649,16,,
6/12/17 15:29,98.348,6.023,16,,
6/12/17 16:29,98.265,5.994,16,,
6/12/17 17:29,89.335,5.53,16,,
6/12/17 18:29,90.473,5.582,16,,
6/12/17 19:29,94.632,5.811,16,,
6/12/17 20:29,99.803,6.146,16,,
6/12/17 21:29,99.181,6.005,16,,
6/12/17 22:29,94.87,5.806,16,,
6/12/17 23:29,88.883,5.502,16,,
6/13/17 0:29,78.709,4.94,16,,
6/13/17 1:29,81.462,5.092,16,,
6/13/17 2:29,96.043,5.825,16,,
6/13/17 3:29,97.071,5.887,16,,
6/13/17 4:29,100.484,6.016,16,,
6/13/17 5:29,100.948,6.066,16,,
6/13/17 6:29,93.56,5.771,16,,
6/13/17 7:29,87.631,5.461,16,,
6/13/17 8:29,78.4,4.933,16,,
6/13/17 9:29,80.195,5.034,16,,
6/13/17 12:29,90.006,5.595,16,,
6/13/17 13:29,93.786,5.811,16,,
6/13/17 14:29,96.803,5.926,16,,
6/13/17 15:29,97.165,5.925,16,,
6/13/17 16:29,97.267,5.962,16,,
6/13/17 17:29,99.958,6.053,16,,
6/13/17 18:29,100.082,6.059,16,,
6/13/17 19:29,93.852,5.817,16,,
6/13/17 20:29,87.395,5.464,16,,
6/13/17 21:29,85.095,5.336,16,,
6/13/17 22:29,93.727,5.812,16,,
6/13/17 23:29,95.262,5.895,16,,
6/14/17 0:29,96.733,5.974,16,,
6/14/17 1:29,96.498,5.981,16,,
6/14/17 2:29,97.375,5.954,16,,
6/14/17 3:29,90.619,5.66,16,,
6/14/17 4:29,97.892,5.984,16,,
6/14/17 5:29,97.364,6.003,16,,
6/14/17 6:29,98.113,6.025,16,,
6/14/17 7:29,93.347,5.791,16,,
6/14/17 8:29,89.833,5.601,16,,
6/14/17 9:29,92.961,5.766,16,,
6/14/17 10:29,97.269,5.903,16,,
6/14/17 11:29,98.618,5.986,16,,
6/14/17 12:29,100.163,6.074,16,,
6/14/17 13:29,95.009,5.88,16,,
6/14/17 14:29,95.197,5.884,16,,
6/14/17 15:29,96.908,5.967,16,,
6/14/17 16:29,98.323,6.051,16,,
6/14/17 17:29,98.199,5.986,16,,
6/14/17 18:29,98.393,6.004,16,,
6/14/17 19:29,99.322,6.088,16,,
6/14/17 20:29,97.604,5.996,16,,
6/14/17 21:29,99.078,6.014,16,,
6/14/17 22:29,97.73,5.938,16,,
6/14/17 23:29,97.962,5.926,16,,
6/15/17 0:29,96.891,5.882,16,,
6/15/17 1:29,97.28,5.91,16,,
6/15/17 2:29,95.686,5.828,16,,
6/15/17 3:29,95.414,5.857,16,,
6/15/17 4:29,93.799,5.759,16,,
6/15/17 5:29,96.309,5.849,16,,
6/15/17 6:29,101.874,6.123,16,,
6/15/17 7:29,102.312,6.172,16,,
6/15/17 8:29,103.855,6.319,16,,
6/15/17 9:29,103.979,6.27,16,,
6/15/17 10:29,105.385,6.353,16,,
6/15/17 11:29,103.715,6.246,16,,
6/15/17 12:29,101.53,6.113,16,,
6/15/17 13:29,103.449,6.234,16,,
6/15/17 14:29,103.451,6.242,16,,
6/15/17 15:29,100.951,6.115,16,,
6/15/17 16:29,99.16,6.007,16,,
6/15/17 17:29,101.664,6.176,16,,
6/15/17 18:29,99.863,6.072,16,,
6/15/17 19:29,99.296,6.068,16,,
6/15/17 20:29,99.615,6.088,16,,
6/15/17 21:29,99.425,6.09,16,,
6/15/17 22:29,95.405,5.859,16,,
6/15/17 23:29,100.974,6.135,16,,
6/16/17 0:29,98.945,6.069,16,,
6/16/17 1:30,92.704,5.68,16,,
6/16/17 2:29,97.507,5.978,16,,
6/16/17 3:29,98.341,6.012,16,,
6/16/17 4:29,98.258,6.026,16,,
6/16/17 5:29,97.774,5.973,16,,
6/16/17 6:29,98.907,6.015,16,,
6/16/17 7:29,99.287,6.028,16,,
6/16/17 8:29,99.518,6.035,16,,
6/16/17 9:29,99.9,6.043,16,,
6/16/17 10:29,99.78,6.034,16,,
6/16/17 11:29,99.977,6.045,16,,
6/16/17 12:29,99.977,6.046,16,,
6/16/17 13:29,99.535,6.037,16,,
6/16/17 14:29,100.552,6.076,16,,
6/16/17 15:29,101.055,6.095,16,,
6/16/17 16:29,101.5,6.109,16,,
6/16/17 17:29,100.536,6.059,16,,
6/16/17 18:29,99.7,6.012,16,,
6/16/17 19:29,98.045,5.927,16,,
6/16/17 20:29,99.178,5.972,16,,
6/16/17 21:29,99.118,5.974,16,,
6/16/17 22:29,101.748,6.121,16,,
6/16/17 23:29,101.225,6.08,16,,
6/17/17 0:29,101.801,6.109,16,,
6/17/17 1:29,98.301,5.939,16,,
6/17/17 2:29,98.371,5.945,16,,
6/17/17 3:29,100.652,6.044,16,,
6/17/17 4:29,98.805,5.954,16,,
6/17/17 5:29,98.877,5.963,16,,
6/17/17 6:29,100.214,6.017,16,,
6/17/17 7:29,101.234,6.07,16,,
6/17/17 8:29,101.563,6.103,16,,
6/17/17 9:29,101.69,6.105,16,,
6/17/17 10:29,101.939,6.121,16,,
6/17/17 11:29,101.938,6.112,16,,
6/17/17 12:29,102.329,6.139,16,,
6/17/17 13:29,101.814,6.104,16,,
6/17/17 14:29,101.433,6.084,16,,
6/17/17 15:29,102.446,6.14,16,,
6/17/17 16:29,98.69,5.953,16,,
6/17/17 17:29,100.038,6.025,16,,
6/17/17 18:29,100.797,6.048,16,,
6/17/17 19:29,100.218,6.013,16,,
6/17/17 20:29,99.633,5.974,16,,
6/17/17 21:29,100.073,5.995,16,,
6/17/17 22:29,100.009,5.992,16,,
6/17/17 23:29,101.813,6.121,16,,
6/18/17 0:29,100.665,6.061,16,,
6/18/17 1:29,99.256,5.969,16,,
6/18/17 2:29,98.474,5.905,16,,
6/18/17 3:29,99.828,6.013,16,,
6/18/17 4:29,99.951,5.994,16,,
6/18/17 5:29,101.685,6.104,16,,
6/18/17 6:29,100.456,6.02,16,,
6/18/17 7:29,99.358,5.947,16,,
6/18/17 8:29,99.743,5.978,16,,
6/18/17 9:29,100.062,5.999,16,,
6/18/17 10:29,100.833,6.036,16,,
6/18/17 11:29,102.309,6.124,16,,
6/18/17 12:29,101.924,6.105,16,,
6/18/17 13:29,101.035,6.059,16,,
6/18/17 14:29,101.489,6.085,16,,
6/18/17 15:29,100.59,6.021,16,,
6/18/17 16:29,100.59,6.005,16,,
6/18/17 17:29,102.283,6.063,16,,
6/18/17 18:29,102.368,6.082,16,,
6/18/17 19:29,101.912,6.05,16,,
6/18/17 20:29,101.392,6.013,16,,
6/18/17 21:29,101.26,6.006,16,,
6/18/17 22:29,101.198,6.008,16,,
6/18/17 23:29,101.582,6.037,16,,
6/19/17 0:29,101.135,6.021,16,,
6/19/17 1:29,101.773,6.059,16,,
6/19/17 2:29,101.386,6.017,16,,
6/19/17 3:29,101.337,6.033,16,,
6/19/17 4:29,99.887,5.984,16,,
6/19/17 5:29,96.392,5.818,16,,
6/19/17 6:29,96.712,5.836,16,,
6/19/17 7:29,96.715,5.841,16,,
6/19/17 8:29,100.664,6.039,16,,
6/19/17 9:29,102.067,6.11,16,,
6/19/17 10:29,101.93,6.102,16,,
6/19/17 11:29,101.871,6.101,16,,
6/19/17 12:29,101.224,6.054,16,,
6/19/17 13:29,101.023,6.043,16,,
6/19/17 14:29,100.831,6.032,16,,
6/19/17 15:29,93.739,5.71,16,,
6/19/17 16:29,95.401,5.794,16,,
6/19/17 17:29,96.032,5.819,16,,
6/19/17 18:29,94.305,5.727,16,,
6/19/17 19:29,96.538,5.839,16,,
6/19/17 20:29,99.08,5.959,16,,
6/19/17 21:29,102.44,6.106,16,,
6/19/17 22:29,102.445,6.117,16,,
6/19/17 23:29,102.957,6.151,16,,
6/20/17 0:29,101.816,6.097,16,,
6/20/17 1:29,99.332,5.974,16,,
6/20/17 2:29,94.625,5.743,16,,
6/20/17 3:29,97.547,5.882,16,,
6/20/17 4:29,98.886,5.956,16,,
6/20/17 5:29,95.388,5.782,16,,
6/20/17 6:29,93.665,5.693,16,,
6/20/17 7:29,94.437,5.733,16,,
6/20/17 8:29,97.047,5.855,16,,
6/20/17 9:29,102.637,6.086,16,,
6/20/17 10:29,100.012,5.96,16,,
6/20/17 11:29,103.881,6.132,16,,
6/20/17 12:29,103.862,6.112,16,,
6/20/17 13:29,86.781,5.334,16,,
6/20/17 14:29,78.288,4.883,16,,
6/20/17 15:29,75.667,4.737,16,,
6/20/17 16:29,103.177,6.164,16,,
6/20/17 17:29,80.145,4.981,16,,
6/20/17 18:29,95.616,5.801,16,,
6/20/17 19:29,99.638,6.005,16,,
6/20/17 20:29,98.305,5.947,16,,
6/20/17 21:29,101.335,5.989,16,,
6/20/17 22:29,101.294,6.007,16,,
6/20/17 23:29,100.39,6.03,16,,
6/21/17 0:29,88.45,5.436,16,,
6/21/17 1:29,87.448,5.499,16,,
6/21/17 2:29,68.145,4.341,16,,
6/21/17 3:29,67.706,4.322,16,,
6/21/17 4:29,68.292,4.363,16,,
6/21/17 5:29,68.741,4.391,16,,
6/21/17 6:29,67.205,4.304,16,,
6/21/17 7:29,70.328,4.473,16,,
6/21/17 11:29,78.933,4.924,16,,
6/21/17 12:29,70.331,4.469,16,,
6/21/17 13:29,69.883,4.443,16,,
6/21/17 14:29,67.449,4.305,16,,
6/21/17 15:29,68.447,4.389,16,,
6/21/17 16:29,68.051,4.36,16,,
6/21/17 17:29,66.048,4.235,16,,
6/21/17 18:29,63.417,4.075,16,,
6/21/17 19:29,65.251,4.166,16,,
6/21/17 20:29,67.015,4.242,16,,
6/21/17 21:29,66.029,4.165,16,,
6/21/17 22:29,69.454,4.332,16,,
6/21/17 23:29,77.192,4.775,16,,
6/22/17 0:29,73.88,4.594,16,,
6/22/17 1:29,62.254,3.954,16,,
6/22/17 2:29,60.285,3.856,16,,
6/22/17 3:29,59.734,3.841,16,,
6/22/17 4:29,58.38,3.758,16,,
6/22/17 5:29,56.971,3.675,16,,
6/22/17 6:29,58.24,3.741,16,,
6/22/17 7:29,58.17,3.73,16,,
6/22/17 8:29,59.255,3.793,16,,
6/22/17 9:29,58.41,3.736,16,,
6/22/17 10:29,83.888,5.162,16,,
6/22/17 11:29,65.262,4.12,16,,
6/22/17 12:29,63.465,4.017,16,,
6/22/17 13:29,69.917,4.366,16,,
6/22/17 14:29,64.486,4.073,16,,
6/22/17 15:29,53.717,3.453,16,,
6/22/17 16:29,51.543,3.33,16,,
6/22/17 17:29,52.236,3.366,16,,
6/22/17 18:29,50.887,3.282,16,,
6/22/17 19:29,51.391,3.307,16,,
6/22/17 20:29,84.946,5.248,16,,
6/22/17 21:29,54.935,3.524,16,,
6/22/17 22:29,49.511,3.182,16,,
6/22/17 23:29,76.417,4.769,16,,
6/23/17 0:29,75.259,4.691,16,,
6/23/17 1:29,62.432,3.95,16,,
6/23/17 2:29,74.819,4.682,16,,
6/23/17 3:29,52.058,3.36,16,,
6/23/17 4:29,53.034,3.428,16,,
6/23/17 5:29,120.644,7.784,16,,
6/23/17 6:29,53.62,3.469,16,,
6/23/17 7:29,49.934,3.23,16,,
6/23/17 8:29,47.207,3.047,16,,
6/23/17 9:29,51.013,3.286,16,,
6/23/17 10:29,50.877,3.273,16,,
6/23/17 11:29,85.66,5.312,16,,
6/23/17 12:29,73.015,4.566,16,,
6/23/17 13:29,66.964,4.189,16,,
6/23/17 14:29,67.23,4.217,16,,
6/23/17 15:29,62.234,3.936,16,,
6/23/17 16:29,49.852,3.214,16,,
6/23/17 17:29,46.31,2.996,16,,
6/23/17 18:29,44.696,2.893,16,,
6/23/17 19:29,43.276,2.805,16,,
6/23/17 20:29,46.632,3.016,16,,
6/23/17 21:29,63.285,4.025,16,,
6/23/17 22:29,44.374,2.873,16,,
6/23/17 23:29,44.876,2.9,16,,
6/24/17 0:29,71.584,4.529,16,,
6/24/17 1:29,77.427,4.872,16,,
6/24/17 2:29,78.583,4.946,16,,
6/24/17 3:29,67.914,4.301,16,,
6/24/17 4:29,54.29,3.485,16,,
6/24/17 5:29,41.845,2.709,16,,
6/24/17 6:29,45.037,2.926,16,,
6/24/17 7:29,38.099,2.472,16,,
6/24/17 8:29,39.2,2.541,16,,
6/24/17 9:29,53.076,3.414,16,,
6/24/17 10:29,40.159,2.596,16,,
6/24/17 11:29,65.942,4.244,16,,
6/24/17 12:29,72.145,4.636,16,,
6/24/17 13:29,74.247,4.748,16,,
6/24/17 14:29,77.867,4.933,16,,
6/24/17 15:29,72.965,4.628,16,,
6/24/17 16:29,65.879,4.188,16,,
6/24/17 17:29,58.069,3.744,16,,
6/24/17 18:29,36.289,2.358,16,,
6/24/17 19:29,37.848,2.462,16,,
6/24/17 20:29,41.344,2.687,16,,
6/24/17 21:29,43.933,2.856,16,,
6/24/17 22:29,47.156,3.054,16,,
6/24/17 23:29,44.099,2.845,16,,
6/25/17 0:29,62.77,3.984,16,,
6/25/17 1:29,50.994,3.272,16,,
6/25/17 2:29,45.066,2.905,16,,
6/25/17 3:29,46.095,2.97,16,,
6/25/17 4:29,50.028,3.213,16,,
6/25/17 5:29,44.806,2.888,16,,
6/25/17 6:29,42.874,2.768,16,,
6/25/17 7:29,43.777,2.824,16,,
6/25/17 8:29,42.16,2.723,16,,
6/25/17 9:29,46.938,3.023,16,,
6/25/17 10:29,56.468,3.606,16,,
6/25/17 11:29,51.378,3.295,16,,
6/25/17 12:29,44.769,2.904,16,,
6/25/17 13:29,46.358,2.988,16,,
6/25/17 14:29,47.666,3.082,16,,
6/25/17 15:29,47.527,3.065,16,,
6/25/17 16:29,48.604,3.121,16,,
6/25/17 17:29,71.275,4.511,16,,
6/25/17 18:29,56.462,3.603,16,,
6/25/17 19:29,51.121,3.277,16,,
6/25/17 20:29,58.596,3.737,16,,
6/25/17 21:29,49.248,3.156,16,,
6/25/17 22:29,44.926,2.89,16,,
6/25/17 23:29,51.127,3.282,16,,
6/26/17 0:29,57.827,3.696,16,,
6/26/17 1:29,66.362,4.246,16,,
6/26/17 2:29,63.459,4.062,16,,
6/26/17 3:29,60.296,3.866,16,,
6/26/17 4:29,78.108,4.987,16,,
6/26/17 5:29,72.303,4.621,16,,
6/26/17 6:29,69.286,4.444,16,,
6/26/17 7:29,64.513,4.147,16,,
6/26/17 8:29,64.704,4.156,16,,
6/26/17 9:29,70.128,4.502,16,,
6/26/17 10:29,68.71,4.411,16,,
6/26/17 11:29,67.358,4.283,16,,
6/26/17 12:29,63.17,4.069,16,,
6/26/17 13:29,51.542,3.329,16,,
6/26/17 14:29,55.92,3.597,16,,
6/26/17 15:29,56.626,3.639,16,,
6/26/17 16:29,66.864,4.264,16,,
6/26/17 17:29,71.362,4.487,16,,
6/26/17 18:29,72.701,4.605,16,,
6/26/17 19:29,68.19,4.328,16,,
6/26/17 20:29,60.621,3.884,16,,
6/26/17 21:29,59.154,3.805,16,,
6/26/17 22:29,60.584,3.906,16,,
6/26/17 23:29,61.811,3.983,16,,
6/27/17 0:29,63.037,4.061,16,,
6/27/17 1:29,75.762,4.822,16,,
6/27/17 2:29,65.895,4.251,16,,
6/27/17 3:29,67.135,4.338,16,,
6/27/17 4:29,68.47,4.409,16,,
6/27/17 5:29,71.151,4.554,16,,
6/27/17 6:29,72.109,4.609,16,,
6/27/17 7:29,67.192,4.339,16,,
6/27/17 8:29,66.218,4.273,16,,
6/27/17 9:29,75.479,4.834,16,,
6/27/17 10:29,73.888,4.75,16,,
6/27/17 11:29,62.726,4.048,16,,
6/27/17 12:29,63.643,4.116,16,,
6/27/17 13:29,60.995,3.945,16,,
6/27/17 14:29,63.762,4.113,16,,
