time[YYYY-MM-DD hh:mm:ss PST], turbidity, fluorescence
8/18/15 11:07,0.234,0.532
8/18/15 11:22,0.246,0.52
8/18/15 11:37,0.228,0.448
8/18/15 11:52,0.228,0.532
8/18/15 12:07,0.228,0.496
8/18/15 12:22,0.234,0.496
8/18/15 12:37,0.276,0.569
8/18/15 12:52,0.228,0.532
8/18/15 13:07,0.204,0.52
8/18/15 13:22,0.222,0.557
8/18/15 13:37,0.222,0.484
8/18/15 13:52,0.264,0.496
8/18/15 14:07,0.3,0.508
8/18/15 14:22,0.36,0.496
8/18/15 14:37,0.444,0.484
8/18/15 14:52,0.462,0.581
8/18/15 15:07,0.426,0.545
8/18/15 15:22,0.45,0.581
8/18/15 15:37,0.474,0.714
8/18/15 15:52,0.45,0.702
8/18/15 16:07,0.3,0.508
8/18/15 16:22,0.462,0.859
8/18/15 16:37,0.39,0.883
8/18/15 16:53,0.81,1.029
8/18/15 17:08,0.39,1.283
8/18/15 17:23,1.296,1.476
8/18/15 17:38,0.45,1.537
8/18/15 17:53,0.432,1.646
8/18/15 18:08,0.408,2.009
8/18/15 18:23,0.36,1.646
8/18/15 18:38,0.36,2.033
8/18/15 18:53,0.306,1.851
8/18/15 19:08,0.342,1.972
8/18/15 19:23,0.312,1.924
8/18/15 19:38,0.348,1.997
8/18/15 19:53,0.336,1.863
8/18/15 20:08,0.354,1.706
8/18/15 20:23,0.324,1.549
8/18/15 20:38,0.276,1.428
8/18/15 20:53,0.366,1.646
8/18/15 21:08,0.276,1.404
8/18/15 21:23,0.294,1.428
8/18/15 21:38,0.27,1.198
8/18/15 21:53,0.252,1.113
8/18/15 22:08,0.276,1.186
8/18/15 22:23,0.264,1.125
8/18/15 22:38,0.234,0.992
8/18/15 22:53,0.234,1.101
8/18/15 23:08,0.228,1.125
8/18/15 23:23,0.228,0.92
8/18/15 23:38,0.24,0.98
8/18/15 23:53,0.228,0.968
8/19/15 0:08,0.246,0.944
8/19/15 0:24,0.186,0.774
8/19/15 0:39,0.168,0.762
8/19/15 0:54,0.204,0.75
8/19/15 1:09,0.192,0.787
8/19/15 1:24,0.168,0.702
8/19/15 1:39,0.186,0.69
8/19/15 1:54,0.192,0.75
8/19/15 2:09,0.192,0.726
8/19/15 2:24,0.198,0.835
8/19/15 2:39,0.18,0.811
8/19/15 2:54,0.192,0.859
8/19/15 3:09,0.168,0.75
8/19/15 3:24,0.234,0.944
8/19/15 3:39,0.21,0.944
8/19/15 3:54,0.234,0.811
8/19/15 4:09,0.21,0.908
8/19/15 4:24,0.216,0.92
8/19/15 4:39,0.252,1.016
8/19/15 4:54,0.198,0.908
8/19/15 5:09,0.222,1.137
8/19/15 5:24,0.192,0.823
8/19/15 5:39,0.198,0.92
8/19/15 5:54,0.222,1.041
8/19/15 6:09,0.294,1.404
8/19/15 6:24,0.252,1.476
8/19/15 6:39,0.258,1.706
8/19/15 6:54,0.33,1.222
8/19/15 7:09,0.396,1.283
8/19/15 7:24,0.414,1.355
8/19/15 7:39,0.384,1.319
8/19/15 7:55,0.354,1.162
8/19/15 8:10,0.36,1.295
8/19/15 8:25,0.33,1.198
8/19/15 8:40,0.336,1.174
8/19/15 8:55,0.354,1.065
8/19/15 9:10,0.36,1.065
8/19/15 9:25,0.402,1.053
8/19/15 9:40,0.336,1.029
8/19/15 9:55,0.42,1.016
8/19/15 10:10,0.384,0.92
8/19/15 10:25,0.384,0.714
8/19/15 10:40,0.414,0.714
8/19/15 10:55,0.438,0.811
8/19/15 11:10,0.456,0.823
8/19/15 11:25,0.39,0.69
8/19/15 11:40,0.336,0.641
8/19/15 11:55,0.354,0.593
8/19/15 12:10,0.354,0.532
8/19/15 12:25,0.378,0.557
8/19/15 12:40,0.348,0.545
8/19/15 12:55,0.072,-0.29
8/19/15 13:10,0.396,0.496
8/19/15 13:25,0.48,0.557
8/19/15 13:40,0.492,0.569
8/19/15 13:55,0.522,0.532
8/19/15 14:10,0.516,0.545
8/19/15 14:25,0.504,0.569
8/19/15 14:40,0.522,0.532
8/19/15 14:55,0.528,0.605
8/19/15 15:10,0.528,0.617
8/19/15 15:26,0.474,0.714
8/19/15 15:41,0.504,0.666
8/19/15 15:56,0.492,0.641
8/19/15 16:11,0.432,0.702
8/19/15 16:26,0.366,0.121
8/19/15 16:41,0.48,0.908
8/19/15 16:56,0.438,1.065
8/19/15 17:11,0.432,1.5
8/19/15 17:26,0.462,1.767
8/19/15 17:41,0.42,1.936
8/19/15 17:56,0.438,2.045
8/19/15 18:11,0.42,1.972
8/19/15 18:26,0.39,1.96
8/19/15 18:41,0.396,1.863
8/19/15 18:56,0.402,1.972
8/19/15 19:11,0.384,1.924
8/19/15 19:26,0.396,2.214
8/19/15 19:41,0.366,2.045
8/19/15 19:56,0.384,1.9
8/19/15 20:11,0.378,2.142
8/19/15 20:26,0.384,1.984
8/19/15 20:41,0.384,2.19
8/19/15 20:56,0.384,2.239
8/19/15 21:11,0.366,1.936
8/19/15 21:26,0.366,2.069
8/19/15 21:41,0.408,1.912
8/19/15 21:56,0.384,2.021
8/19/15 22:11,0.408,1.936
8/19/15 22:26,0.39,2.118
8/19/15 22:41,0.456,1.9
8/19/15 22:57,0.438,1.876
8/19/15 23:12,0.402,1.851
8/19/15 23:27,0.408,1.972
8/19/15 23:42,0.402,1.876
8/19/15 23:57,0.408,1.924
8/20/15 0:12,0.402,1.803
8/20/15 0:27,0.396,1.827
8/20/15 0:42,0.39,2.093
8/20/15 0:57,0.384,1.827
8/20/15 1:12,0.42,1.851
8/20/15 1:27,0.378,1.876
8/20/15 1:42,0.366,1.718
8/20/15 1:57,0.366,1.9
8/20/15 2:12,0.354,1.984
8/20/15 2:27,0.378,1.791
8/20/15 2:42,0.378,1.73
8/20/15 2:57,0.402,1.682
8/20/15 3:12,0.384,1.706
8/20/15 3:27,0.42,1.718
8/20/15 3:42,0.432,1.767
8/20/15 3:57,0.408,1.658
8/20/15 4:12,0.42,1.803
8/20/15 4:27,0.408,1.863
8/20/15 4:42,0.438,2.287
8/20/15 4:57,0.39,1.755
8/20/15 5:12,0.408,1.367
8/20/15 5:27,0.48,1.295
8/20/15 5:42,0.534,1.101
8/20/15 5:57,0.57,1.125
8/20/15 6:12,0.588,1.258
8/20/15 6:28,0.594,1.222
8/20/15 6:43,0.594,1.355
8/20/15 6:58,0.6,1.646
8/20/15 7:13,0.642,2.735
8/20/15 7:28,0.642,2.844
8/20/15 7:43,0.66,3.594
8/20/15 7:58,0.654,2.771
8/20/15 8:13,0.696,3.013
8/20/15 8:28,0.78,3.884
8/20/15 8:43,0.846,5.094
8/20/15 8:58,0.822,4.598
8/20/15 9:13,0.876,4.961
8/20/15 9:28,0.684,3.001
8/20/15 9:43,0.744,3.182
8/20/15 9:58,0.702,2.178
8/20/15 10:13,0.69,1.706
8/20/15 10:28,0.69,1.609
8/20/15 10:43,0.69,1.694
8/20/15 10:58,0.732,1.706
8/20/15 11:13,0.75,1.646
8/20/15 11:28,0.594,1.089
8/20/15 11:43,0.714,1.609
8/20/15 11:58,0.606,1.016
8/20/15 12:13,0.648,1.258
8/20/15 12:28,0.618,1.222
8/20/15 12:43,0.69,1.21
8/20/15 12:58,0.576,1.271
8/20/15 13:13,0.612,1.041
8/20/15 13:28,0.594,0.799
8/20/15 13:43,0.54,0.678
8/20/15 13:59,0.588,0.69
8/20/15 14:14,0.594,0.69
8/20/15 14:29,0.588,0.726
8/20/15 14:44,0.588,0.774
8/20/15 14:59,0.564,0.738
8/20/15 15:14,0.558,0.75
8/20/15 15:29,0.558,0.895
8/20/15 15:44,0.558,0.811
8/20/15 15:59,0.546,0.871
8/20/15 16:14,0.552,1.016
8/20/15 16:29,0.54,1.113
8/20/15 16:44,0.552,1.416
8/20/15 16:59,0.558,1.319
8/20/15 17:14,0.582,1.476
8/20/15 17:29,0.558,1.525
8/20/15 17:44,0.564,1.827
8/20/15 17:59,0.564,1.779
8/20/15 18:14,0.516,2.287
8/20/15 18:29,0.534,2.19
8/20/15 18:44,0.516,1.997
8/20/15 18:59,0.552,1.936
8/20/15 19:14,0.45,2.045
8/20/15 19:29,0.384,2.093
8/20/15 19:44,0.51,2.045
8/20/15 19:59,0.684,2.287
8/20/15 20:14,0.678,2.093
8/20/15 20:29,0.588,2.057
8/20/15 20:44,0.642,2.009
8/20/15 20:59,0.666,2.033
8/20/15 21:14,0.696,2.033
8/20/15 21:30,0.816,2.081
8/20/15 21:45,0.768,2.009
8/20/15 22:00,0.696,1.912
8/20/15 22:15,0.69,1.924
8/20/15 22:30,0.72,2.045
8/20/15 22:45,0.624,2.009
8/20/15 23:00,0.618,2.142
8/20/15 23:15,0.63,2.081
8/20/15 23:30,0.648,1.876
8/20/15 23:45,0.66,1.948
8/21/15 0:00,0.642,2.021
8/21/15 0:15,0.576,1.96
8/21/15 0:30,0.6,2.033
8/21/15 0:45,0.564,1.96
8/21/15 1:00,0.57,1.9
8/21/15 1:15,0.576,2.178
8/21/15 1:30,0.552,2.057
8/21/15 1:45,0.57,1.9
8/21/15 2:00,0.546,2.009
8/21/15 2:15,0.54,1.984
8/21/15 2:30,0.558,1.912
8/21/15 2:45,0.552,1.803
8/21/15 3:00,0.582,1.803
8/21/15 3:15,0.612,1.488
8/21/15 3:30,0.636,1.561
8/21/15 3:45,0.63,1.525
8/21/15 4:00,0.612,1.464
8/21/15 4:15,0.618,1.355
8/21/15 4:30,0.624,1.561
8/21/15 4:45,0.612,1.525
8/21/15 5:01,0.63,1.634
8/21/15 5:16,0.63,1.404
8/21/15 5:31,0.606,1.319
8/21/15 5:46,0.564,1.355
8/21/15 6:01,0.57,1.634
8/21/15 6:16,0.54,1.525
8/21/15 6:31,0.552,2.021
8/21/15 6:46,0.54,1.585
8/21/15 7:01,0.546,1.682
8/21/15 7:16,0.564,1.513
8/21/15 7:31,0.564,1.464
8/21/15 7:46,0.69,2.13
8/21/15 8:01,0.834,2.239
8/21/15 8:16,0.798,1.912
8/21/15 8:31,0.816,2.118
8/21/15 8:46,0.876,2.214
8/21/15 9:01,0.948,3.194
8/21/15 9:16,0.81,2.505
8/21/15 9:31,0.708,1.428
8/21/15 9:46,0.738,1.367
8/21/15 10:01,0.732,1.379
8/21/15 10:16,0.654,0.738
8/21/15 10:31,0.666,0.762
8/21/15 10:46,0.678,0.835
8/21/15 11:01,0.726,1.392
8/21/15 11:16,0.72,1.137
8/21/15 11:31,0.69,1.065
8/21/15 11:46,0.624,0.847
8/21/15 12:01,0.636,0.992
8/21/15 12:16,0.63,0.871
8/21/15 12:32,0.606,1.004
8/21/15 12:47,0.594,0.992
8/21/15 13:02,0.576,0.823
8/21/15 13:17,0.558,0.835
8/21/15 13:32,0.54,0.823
8/21/15 13:47,0.516,0.75
8/21/15 14:02,0.528,0.762
8/21/15 14:17,0.588,0.702
8/21/15 14:32,0.618,0.653
8/21/15 14:47,0.702,0.69
8/21/15 15:02,0.642,0.641
8/21/15 15:17,0.636,0.823
8/21/15 15:32,0.642,0.762
8/21/15 15:47,0.624,0.811
8/21/15 16:02,0.582,0.968
8/21/15 16:17,0.576,1.234
8/21/15 16:32,0.45,1.295
8/21/15 16:47,0.534,1.573
8/21/15 17:02,0.558,1.9
8/21/15 17:17,0.576,2.057
8/21/15 17:32,0.516,2.505
8/21/15 17:47,0.558,2.65
8/21/15 18:02,0.564,2.771
8/21/15 18:17,0.582,2.771
8/21/15 18:32,1.026,2.638
8/21/15 18:47,0.6,2.698
8/21/15 19:02,0.564,2.638
8/21/15 19:17,0.576,2.517
8/21/15 19:32,0.582,2.626
8/21/15 19:47,0.516,2.65
8/21/15 20:03,0.522,2.686
8/21/15 20:18,0.51,2.759
8/21/15 20:33,1.236,2.577
8/21/15 20:48,0.618,2.602
8/21/15 21:03,0.648,2.65
8/21/15 21:18,0.588,2.517
8/21/15 21:33,0.63,2.287
8/21/15 21:48,0.576,2.505
8/21/15 22:03,0.558,2.468
8/21/15 22:18,0.546,2.602
8/21/15 22:33,0.522,2.577
8/21/15 22:48,0.51,2.65
8/21/15 23:03,0.558,2.541
8/21/15 23:18,0.564,3.182
8/21/15 23:33,0.54,2.723
8/21/15 23:48,0.558,3.291
8/22/15 0:03,0.558,2.952
8/22/15 0:18,0.642,4.126
8/22/15 0:33,0.528,4.029
8/22/15 0:48,0.534,2.94
8/22/15 1:03,0.564,3.352
8/22/15 1:18,0.546,3.424
8/22/15 1:33,0.522,3.751
8/22/15 1:48,0.504,3.146
8/22/15 2:03,0.468,3.049
8/22/15 2:18,0.516,3.207
8/22/15 2:33,0.498,3.364
8/22/15 2:48,0.492,3.436
8/22/15 3:03,0.48,3.533
8/22/15 3:18,0.474,3.666
8/22/15 3:34,0.534,3.836
8/22/15 3:49,0.456,3.449
8/22/15 4:04,0.45,3.073
8/22/15 4:19,0.438,3.328
8/22/15 4:34,0.414,3.061
8/22/15 4:49,0.456,3.4
8/22/15 5:04,0.426,3.291
8/22/15 5:19,0.426,3.34
8/22/15 5:34,0.468,3.122
8/22/15 5:49,0.48,3.291
8/22/15 6:04,0.492,3.691
8/22/15 6:19,0.498,3.642
8/22/15 6:34,0.534,3.606
8/22/15 6:49,0.504,3.134
8/22/15 7:04,0.504,2.928
8/22/15 7:19,0.54,2.529
8/22/15 7:34,0.546,2.154
8/22/15 7:49,0.594,2.178
8/22/15 8:04,0.594,1.912
8/22/15 8:19,0.606,2.033
8/22/15 8:34,0.63,1.67
8/22/15 8:49,0.726,2.069
8/22/15 9:04,0.726,2.009
8/22/15 9:19,0.684,1.876
8/22/15 9:34,0.612,1.283
8/22/15 9:49,0.696,1.549
8/22/15 10:04,0.624,1.198
8/22/15 10:19,0.618,1.089
8/22/15 10:34,0.696,1.5
8/22/15 10:49,0.714,1.416
8/22/15 11:05,0.684,1.15
8/22/15 11:20,0.648,1.15
8/22/15 11:35,0.624,1.065
8/22/15 11:50,0.6,1.089
8/22/15 12:05,0.648,1.258
8/22/15 12:20,0.648,1.525
8/22/15 12:35,0.672,1.706
8/22/15 12:50,0.642,1.67
8/22/15 13:05,0.612,2.033
8/22/15 13:20,0.78,1.888
8/22/15 13:35,0.558,1.888
8/22/15 13:50,0.516,1.984
8/22/15 14:05,0.558,1.924
8/22/15 14:20,0.612,2.19
8/22/15 14:35,0.54,2.311
8/22/15 14:50,0.6,2.541
8/22/15 15:05,0.588,2.674
8/22/15 15:20,0.582,2.686
8/22/15 15:35,0.966,2.759
8/22/15 15:50,0.624,2.965
8/22/15 16:05,0.612,3.303
8/22/15 16:20,0.636,3.533
8/22/15 16:35,0.654,4.283
8/22/15 16:50,0.6,4.671
8/22/15 17:05,0.738,5.723
8/22/15 17:20,0.81,5.941
8/22/15 17:35,0.636,6.377
8/22/15 17:50,0.66,6.474
8/22/15 18:05,0.684,6.389
8/22/15 18:20,0.69,6.002
8/22/15 18:36,0.666,6.256
8/22/15 18:51,0.732,6.183
8/22/15 19:06,0.618,6.086
8/22/15 19:21,0.606,6.098
8/22/15 19:36,0.612,5.372
8/22/15 19:51,0.57,4.852
8/22/15 20:06,0.54,4.719
8/22/15 20:21,0.516,4.441
8/22/15 20:36,0.528,4.683
8/22/15 20:51,0.564,3.763
8/22/15 21:06,0.606,3.727
8/22/15 21:21,0.57,3.715
8/22/15 21:36,0.552,3.642
8/22/15 21:51,0.492,3.11
8/22/15 22:06,0.498,3.11
8/22/15 22:21,0.456,3.182
8/22/15 22:36,0.468,3.194
8/22/15 22:51,0.918,3.328
8/22/15 23:06,0.51,3.207
8/22/15 23:21,0.492,3.618
8/22/15 23:36,0.51,3.678
8/22/15 23:51,0.498,3.751
8/23/15 0:06,0.474,4.102
8/23/15 0:21,0.492,3.473
8/23/15 0:36,0.522,3.787
8/23/15 0:55,0.51,3.799
8/23/15 1:10,0.546,3.812
8/23/15 1:24,0.51,3.594
8/23/15 1:28,0.51,3.594
8/23/15 1:30,0.51,3.594
8/23/15 1:38,0.522,3.497
8/23/15 1:40,0.522,3.497
8/23/15 1:41,0.522,3.497
8/23/15 1:53,0.48,3.497
8/23/15 2:07,0.456,3.388
8/23/15 2:22,0.456,3.896
8/23/15 2:37,0.456,3.521
8/23/15 2:52,0.486,3.775
8/23/15 3:07,0.438,3.92
8/23/15 3:22,0.468,3.364
8/23/15 3:37,0.444,3.243
8/23/15 3:52,0.546,3.412
8/23/15 4:07,0.504,3.739
8/23/15 4:22,0.462,3.594
8/23/15 4:37,0.426,3.243
8/23/15 4:52,0.444,3.219
8/23/15 5:07,0.426,3.557
8/23/15 5:22,0.438,3.376
8/23/15 5:37,1.542,3.315
8/23/15 5:52,0.444,3.424
8/23/15 6:07,0.396,3.691
8/23/15 6:22,0.786,3.908
8/23/15 6:37,0.45,4.066
8/23/15 6:52,0.456,4.078
8/23/15 7:07,0.456,4.247
8/23/15 7:22,0.444,4.465
8/23/15 7:37,0.582,4.767
8/23/15 7:52,0.672,4.925
8/23/15 8:07,1.524,4.199
8/23/15 8:22,0.534,4.55
8/23/15 8:37,0.63,4.513
8/23/15 8:52,1.116,3.291
8/23/15 9:07,0.996,2.614
8/23/15 9:22,0.714,2.444
8/23/15 9:38,2.238,2.093
8/23/15 9:53,1.608,1.851
8/23/15 10:08,0.738,1.755
8/23/15 10:23,0.864,1.888
8/23/15 10:38,0.858,2.021
8/23/15 10:53,0.84,2.069
8/23/15 11:08,0.726,1.803
8/23/15 11:23,0.954,1.9
8/23/15 11:38,0.726,1.876
8/23/15 11:53,0.63,1.706
8/23/15 12:08,0.654,1.67
8/23/15 12:23,0.642,1.488
8/23/15 12:38,0.612,1.561
8/23/15 12:53,0.57,1.537
8/23/15 13:08,0.564,1.549
8/23/15 13:23,0.642,1.5
8/23/15 13:38,0.582,1.525
8/23/15 13:53,0.57,1.392
8/23/15 14:08,0.516,1.464
8/23/15 14:23,0.516,1.573
8/23/15 14:38,0.624,1.549
8/23/15 14:53,0.486,1.549
8/23/15 15:08,0.456,1.658
8/23/15 15:23,0.486,1.948
8/23/15 15:38,0.462,1.706
8/23/15 15:53,0.444,1.984
8/23/15 16:08,0.45,1.9
8/23/15 16:23,0.474,2.118
8/23/15 16:38,0.42,1.984
8/23/15 16:53,0.396,2.105
8/23/15 17:09,0.396,2.323
8/23/15 17:24,0.384,2.638
8/23/15 17:39,0.396,3.194
8/23/15 17:54,0.414,3.049
8/23/15 18:09,0.492,3.061
8/23/15 18:24,0.408,3.715
8/23/15 18:39,0.402,3.34
8/23/15 18:54,0.402,3.255
8/23/15 19:09,0.42,3.255
8/23/15 19:24,0.42,3.945
8/23/15 19:39,0.408,3.836
8/23/15 19:54,0.384,4.259
8/23/15 20:09,0.42,4.199
8/23/15 20:24,0.414,3.836
8/23/15 20:39,0.402,4.283
8/23/15 20:54,0.384,4.392
8/23/15 21:09,0.384,4.683
8/23/15 21:24,0.402,4.961
8/23/15 21:39,0.39,5.3
8/23/15 21:54,0.39,4.84
8/23/15 22:09,0.36,4.175
8/23/15 22:24,0.402,2.771
8/23/15 22:39,0.414,3.061
8/23/15 22:54,0.438,2.819
8/23/15 23:09,0.45,2.771
8/23/15 23:24,0.408,3.243
8/23/15 23:39,0.408,3.315
8/23/15 23:54,0.408,3.086
8/24/15 0:09,0.378,2.36
8/24/15 0:24,0.366,2.335
8/24/15 0:40,0.408,2.335
8/24/15 0:55,0.396,2.239
8/24/15 1:10,0.366,2.263
8/24/15 1:25,0.396,2.408
8/24/15 1:40,0.402,2.481
8/24/15 1:55,0.426,2.456
8/24/15 2:10,0.408,2.372
8/24/15 2:25,0.39,2.481
8/24/15 2:40,0.396,2.384
8/24/15 2:55,0.408,2.553
8/24/15 3:10,0.426,2.529
8/24/15 3:25,0.432,2.638
8/24/15 3:40,0.444,2.577
8/24/15 3:55,0.444,2.553
8/24/15 4:10,0.402,2.565
8/24/15 4:25,0.408,2.202
8/24/15 4:40,0.408,2.142
8/24/15 4:55,0.408,2.263
8/24/15 5:10,0.366,2.275
8/24/15 5:25,0.36,1.718
